X,Y,date
38.7333333330001,15.4166666670001,1987-06-01 00:00:00+00:00
37.5000000000001,16.0000000000001,1987-06-05 00:00:00+00:00
37.591111111,15.1138888890001,1987-06-05 00:00:00+00:00
38.6347222220001,15.2075,1987-07-25 00:00:00+00:00
38.833333333,15.0000000000001,1987-06-16 00:00:00+00:00
38.783333333,14.516666667,1987-06-15 00:00:00+00:00
35.333333333,18.6833333330001,1987-12-15 00:00:00+00:00
23.2469444440001,15.088888889,1987-10-08 00:00:00+00:00
24.651111111,14.203055556,1987-10-08 00:00:00+00:00
35.0000000000001,13.0000000000001,1987-10-08 00:00:00+00:00
22.818888889,15.02,1987-10-08 00:00:00+00:00
23.7500000000001,14.5000000000001,1987-10-08 00:00:00+00:00
24.083333333,15.083333333,1987-10-08 00:00:00+00:00
-1.22611111099997,32.1250000000001,1987-10-25 00:00:00+00:00
-1.91194444399997,34.6888888890001,1987-10-25 00:00:00+00:00
-6.75999999999993,30.91,1987-11-13 00:00:00+00:00
8.91666666700007,18.583333333,1987-08-08 00:00:00+00:00
9.08333333300004,18.4166666670001,1987-08-08 00:00:00+00:00
9.08333333300004,18.1852777780001,1987-08-08 00:00:00+00:00
39.473611111,13.4961111110001,1987-07-04 00:00:00+00:00
38.9261111110001,15.331944444,1987-06-22 00:00:00+00:00
38.2952777780001,14.221944444,1987-07-15 00:00:00+00:00
37.833333333,12.583333333,1987-07-15 00:00:00+00:00
39.3825000000001,14.1763888890001,1987-07-15 00:00:00+00:00
39.522777778,12.5058333330001,1987-07-15 00:00:00+00:00
39.631666667,12.159444444,1987-07-15 00:00:00+00:00
39.5597222220001,12.4152777780001,1987-07-15 00:00:00+00:00
39.6247222220001,14.0544444440001,1987-07-15 00:00:00+00:00
23.8000000000001,15.016666667,1987-10-08 00:00:00+00:00
23.6300000000001,13.1311111110001,1987-10-10 00:00:00+00:00
-11.854722222,24.8638888890001,1987-12-08 00:00:00+00:00
38.825,15.011111111,1987-06-20 00:00:00+00:00
38.5000000000001,14.7500000000001,1987-06-20 00:00:00+00:00
38.9938888890001,15.2558333330001,1987-06-21 00:00:00+00:00
38.7463888890001,14.943055556,1987-06-23 00:00:00+00:00
38.783333333,15.016666667,1987-06-21 00:00:00+00:00
37.466666667,17.7,1987-01-05 00:00:00+00:00
37.3666666670001,18.333333333,1987-02-05 00:00:00+00:00
38.283333333,18.1333333330001,1987-02-05 00:00:00+00:00
38.783333333,15.016666667,1987-06-24 00:00:00+00:00
39.4,15.833333333,1987-06-27 00:00:00+00:00
38.9261111110001,15.331944444,1987-06-24 00:00:00+00:00
38.703333333,15.7488888890001,1987-06-27 00:00:00+00:00
38.9,14.1666666670001,1987-06-27 00:00:00+00:00
