X,Y,date
41.333333333,18.7,1986-01-15 00:00:00+00:00
38.083333333,25.066666667,1986-04-03 00:00:00+00:00
38.766666667,23.7333333330001,1986-04-04 00:00:00+00:00
38.766666667,23.7333333330001,1986-04-05 00:00:00+00:00
38.766666667,23.7333333330001,1986-04-06 00:00:00+00:00
38.766666667,23.7333333330001,1986-04-07 00:00:00+00:00
38.766666667,23.7333333330001,1986-04-08 00:00:00+00:00
38.8500000000001,23.516666667,1986-04-09 00:00:00+00:00
38.083333333,25.066666667,1986-04-11 00:00:00+00:00
39.816666667,21.45,1986-04-25 00:00:00+00:00
39.2500000000001,22.083333333,1986-04-25 00:00:00+00:00
-12.3333333329999,19.066666667,1986-11-05 00:00:00+00:00
-12.3333333329999,18.833333333,1986-11-05 00:00:00+00:00
37.270833333,25.026388889,1986-03-01 00:00:00+00:00
36.1000000000001,22.6333333330001,1986-01-27 00:00:00+00:00
36.45,22.35,1986-04-05 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-19 00:00:00+00:00
35.1666666670001,27.833333333,1986-03-23 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-16 00:00:00+00:00
2.06138888900006,24.4894444440001,1986-10-15 00:00:00+00:00
1.73000000000008,18.411388889,1986-11-05 00:00:00+00:00
-12.151388889,17.5991666670001,1986-12-20 00:00:00+00:00
-12.1494444439999,18.448888889,1986-12-02 00:00:00+00:00
3.89916666700003,16.886666667,1986-10-15 00:00:00+00:00
3.01750000000004,17.285277778,1986-10-10 00:00:00+00:00
3.62972222200005,17.4194444440001,1986-10-15 00:00:00+00:00
4.07944444400005,17.2875,1986-10-23 00:00:00+00:00
4.70305555600004,17.035,1986-10-18 00:00:00+00:00
73.3666666670001,28.016666667,1986-09-25 00:00:00+00:00
70.5000000000001,27.2,1986-09-25 00:00:00+00:00
46.783333333,13.533333333,1986-08-17 00:00:00+00:00
2.14638888900004,17.6077777780001,1986-11-05 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-13 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-19 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-08 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-20 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-14 00:00:00+00:00
37.270833333,25.026388889,1986-03-21 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-15 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-22 00:00:00+00:00
-11.835,17.026111111,1986-11-05 00:00:00+00:00
39.1333333330001,22.7,1986-04-07 00:00:00+00:00
31.9166666670001,16.1166666670001,1986-10-25 00:00:00+00:00
31.5000000000001,15.9166666670001,1986-10-25 00:00:00+00:00
36.0500000000001,16.9166666670001,1986-11-05 00:00:00+00:00
36.0500000000001,17.1166666670001,1986-11-05 00:00:00+00:00
38.8500000000001,23.516666667,1986-03-17 00:00:00+00:00
38.8500000000001,23.516666667,1986-03-12 00:00:00+00:00
38.766666667,23.7333333330001,1986-03-18 00:00:00+00:00
38.766666667,23.7333333330001,1986-03-19 00:00:00+00:00
